ticker,company,country
NUMIF,NUMINUS WELLNESS INC,Canada
VS,Versus Systems Inc.,Canada
NKGFF,NEVADA KING GOLD CORP,Canada
STVGF,NINE MILE METALS LTD,Canada
EMX,EMX Royalty Corporation,Canada
ELNSF,ELEMENT NUTRITIONAL SCIENCES IN,Canada
CURUF,CONSOLIDATED URANIUM INC,Canada
GLDG,GoldMining Inc.,Canada
CNVCF,BIOHARVEST SCIENCES INC,Canada
SCVFF,SCOTCH CREEK VENTURES INC,Canada
MVMDF,MOUNTAIN VALLEY MD HOLDINGS INC,Canada
STZHF,STELCO HOLDINGS INC,Canada
VLNS,"The Valens Company, Inc.",Canada
BKRRF,BLACKROCK SILVER CORP,Canada
SNT,Senstar Technologies Ltd.,Canada
DALXF,SPARTAN DELTA CORP,Canada
DTMXF,DATAMETREX AI LIMITED,Canada
LTMCF,LITHIUM CHILE INC,Canada
MMX,Maverix Metals Inc.,Canada
TMASF,TEMAS RESOURCES CORP,Canada
WALRF,MEGAWATT LITHIUM BATTERY METALS,Canada
TEVNF,TEVANO SYSTEMS HOLDINGS INC,Canada
CLGUF,CLOUD NINE WEB3 TECHNOLOGIES IN,Canada
OBE,Obsidian Energy Ltd.,Canada
SII,Sprott Inc.,Canada
PTOTF,PATRIOT ONE TECHNOLOGIES INC,Canada
AUGG,AUGUSTA GOLD CORP,Canada
BILZF,IGNITE INTERNATIONAL BRANDS LTD,Canada
SPPP,Sprott Physical Platinum and Pa,Canada
SRUTF,SPROUTLY CANADA INC,Canada
FURY,Fury Gold Mines Limited,Canada
NIKLF,GRID BATTERY METALS INC,Canada
POETD,POET TECHNOLOGIES INC,Canada
ALST,ALLSTAR HEALTH BRANDS INC,Canada
TSAT,Telesat Corporation,Canada
ALCUF,ALPHA COPPER CORP,Canada
ZTEK,Zentek Ltd.,Canada
SLSSF,SOLARIS RESOURCES INC,Canada
BLAGF,BLUE LAGOON RESOURCES INC,Canada
IBATF,INTERNATIONAL BATTERY METALS LT,Canada
TTLHF,TOTAL HELIUM LTD,Canada
POET,POET Technologies Inc.,Canada
PMMCF,PAMPA METALS CORPORATION,Canada
REZZF,GLOBAL BATTERY METALS LTD,Canada
AVLNF,AVALON ADVANCED MATERIALS INC,Canada
ELBMF,ELECTRA BATTERY MATERIALS CORP,Canada
AZMCF,ARIZONA METALS COR,Canada
NMLSF,NOVA MENTIS LIFE SCIENCE CORP,Canada
FUND,"Sprott Focus Trust, Inc. - Clos",Canada
YORKF,YORK HARBOUR METALS INC,Canada
FLMMF,FILO CORP,Canada
ADTFF,IMETAL RES INC,Canada
BSXGF,BELO SUN MNG CORPORATION,Canada
ELBMD,ELECTRA BATTERY MATERIALS CORP,Canada
TCNAF,TRANSCANNA HOLDINGS INC,Canada
ELBM,Electra Battery Materials Corpo,Canada
NSR,Nomad Royalty Company Ltd.,Canada
BBBXF,BRIXTON METALS CORP,Canada
MGMLF,MAPLE GOLD MINES LTD,Canada
MGWFF,MAPLE LEAF GREEN WORLD INC,Canada
MAPPF,PROSTAR HOLDINGS INC,Canada
SPOFF,EARTHLABS INC,Canada
GSHRF,GOLDSHORE RESOURCES INC,Canada
GXSFF,GOLDSOURCE MINES INC,Canada
NWCCF,NORTHWEST COPPER CORP,Canada
VSQTF,VICTORY SQUARE TECHNOLOGIES INC,Canada
XAUMF,GOLDMONEY INC,Canada
DLTNF,DELTA 9 CANNABIS INC,Canada
AZ,A2Z Smart Technologies Corp.,Canada
VEDU,Visionary Education Technology,Canada
AUST,Austin Gold Corp.,Canada
BLCO,Bausch + Lomb Corporation,Canada
RYPPF,RYU APPAREL INC,Canada
SSVRF,SUMMA SILVER CORP,Canada
AIMLF,AI ML INNOVATIONS INC,Canada
MIST,Milestone Pharmaceuticals Inc.,Canada
BKTPF,CRUZ BATTERY METALS CORP,Canada
JSHG,JOSHUA GOLD RESOURCES INC,Canada
NVDSF,NEVADA SILVER CORPORATION,Canada
PMN,ProMIS Neurosciences Inc.,Canada
VIVXF,AVIVAGEN INC,Canada
ERO,Ero Copper Corp.,Canada
BRSH,Bruush Oral Care Inc.,Canada
QBTS,D-Wave Quantum Inc.,Canada
CGAU,Centerra Gold Inc.,Canada
ODV,Osisko Development Corp.,Canada
SLVRF,SILVER ONE RESOURCES INC,Canada
REUN,Reunion Neuroscience Inc.,Canada
GBNH,Greenbrook TMS Inc.,Canada
SNWGF,SNOWLINE GOLD CORP,Canada
PMETF,PATRIOT BATTERY METALS INC,Canada
NTTCF,NETCENTS TECHNOLOGY INC,Canada
AGMRF,SILVER MOUNTAIN RESOURCES INC,Canada
JKHCF,JUST KITCHEN HOLDINGS CORP,Canada
KTYCF,KITS EYE CARE LTD,Canada
APCOF,AMERICAN POTASH CORP NEW,Canada
FSI,Flexible Solutions Internationa,Canada
CRRVF,CVR MEDICAL CORP,Canada
CRRTF,CRESCITA THERAPEUTICS INC,Canada
LNLHF,LEANLIFE HEALTH INC,Canada
OCGSF,OUTCROP SILVER & GOLD CORPORATI,Canada
SGLDF,SABRE GOLD MINES CORP,Canada
TBLLF,TOMBILL MINES LIMITED,Canada
CMND,Clearmind Medicine Inc.,Canada
GDVM,GLOBAL DEVELOPMENT INC,Canada
KWE,KWESST Micro Systems Inc.,Canada
ZCTSF,ZACATECAS SILVER CORP,Canada
BN,Brookfield Corporation,Canada
CLGCF,CLARITY METALS CORP,Canada
AMLI,American Lithium Corp.,Canada
BRKCF,BARKSDALE RESOURCES CORP,Canada
TRCTF,TRACTION URANIUM CORP,Canada
BRAXF,BRAXIA SCIENTIFIC CORP,Canada
TELHF,TEARLACH RESOURCES,Canada
LSDI,Lucy Scientific Discovery Inc.,Canada
LQAVF,LIQUID AVATAR TECHNOLOGIES INC,Canada
VPHIF,VALEO PHARMA INC,Canada
FUUFF,F3 URANIUM CORP,Canada
BZAMF,BZAM LTD,Canada
DCRD,Decarbonization Plus Acquisitio,Canada
BTE,Baytex Energy Corp,Canada
HHRS,Hammerhead Energy Inc.,Canada
FEMFF,FE BATTERY METALS CORP,Canada
ACOGF,ALPHA COGNITION INC,Canada
VGFCQ,The Very Good Food Company Inc.,Canada
MCFNF,MCF ENERGY LTD,Canada
PLGNF,PLAYGON GAMES INC,Canada
CSCCF,CAPSTONE COPPER CORP,Canada
CBGZF,CABRAL GOLD INC,Canada
USHAF,USHA RESOURCES LTD,Canada
VRSSF,VERSES AI INC,Canada
HCNWF,HYPERCHARGE NETWORKS CORP,Canada
CPRRF,ALLIED COPPER CORP,Canada
BBBMD,HUNTSMAN EXPLORATION INC,Canada
CIGI,Colliers International Group In,Canada
JAGGF,JAGUAR MINING INC,Canada
TFPM,Triple Flag Precious Metals Cor,Canada
GIDMF,GOLDEN INDEPENDENCE MINING CORP,Canada
LUGDF,LUNDIN GOLD INC,Canada
XFLS,XFUELS INC,Canada
CMRZF,COMMERCE RESOURCES CORP,Canada
AAUGF,ANGOLD RESOURCES LTD,Canada
BRCNF,Burcon NutraScience Corp.,Canada
LGDTF,LIBERTY GOLD CORP,Canada
MYSL,MY SCREEN MOBILE INC,Canada
USGO,U.S. GoldMining Inc.,Canada
SUUFF,STRATHMORE PLUS URANIUM CORP,Canada
BLGVF,BELGRAVIA HARTFORD CAPITAL INC,Canada
TRKUF,TARKU RES LTD,Canada
APGOF,APOLLO SILVER CORP,Canada
SNGCF,SANU GOLD CORP,Canada
PEMIF,PURE ENERGY MINERALS LTD,Canada
ILLM,illumin Holdings Inc.,Canada
NSEO,NS8 CORPORATION,Canada
CIXXF,CI Financial Corp.,Canada
IPOOF,INPLAY OIL CORP,Canada
QTRHF,QUARTERHILL INC,Canada
XTRAF,XTRACT ONE TECHNOLOGIES INC,Canada
ARWYF,ARWAY CORP,Canada
VBNK,VersaBank,Canada
POTRF,SOPERIOR FERTILIZER CORP,Canada
ALYA,Alithya Group inc.,Canada
GPPRF,CERRO DE PASCO RES INC,Canada
TMDIF,Titan Medical Inc.,Canada
TIMCF,TITAN MINING CORPORATION,Canada
SNRG,SUSGLOBAL ENERGY CORP,Canada
PWRMF,POWER METALS CORP,Canada
REMRF,ATLAS SALT INC,Canada
VTECF,VORTEX ENERGY CORP,Canada
PLMNF,PALAMINA CORP,Canada
NGRBF,NEXTGEN FOOD ROBOTICS CORP,Canada
ELVA,Electrovaya Inc.,Canada
TAC,TransAlta Corporation,Canada
ANICF,ANONYMOUS INTELLIGENCE COMPANY,Canada
AICOF,GENERATIVE AI SOLUTIONS CORP,Canada
AMBBF,AMBARI BRANDS INC,Canada
FECOF,FEC RESOURCES INC,Canada
DVNCF,DANAVATION TECHNOLOGIES CORP,Canada
AKAVF,HOMERUN RES INC,Canada
